range,cityuf,citycd,pv2,barrelsa08,mfrcode,city08,lv4,rangehwy,co2a,mpgdata,uhighway,highway08,tcharger,startstop,comb08u,year,model,fueltype,displ,highwayuf,highwaye,cylinders,co2,charge240,phevblended,drive,highwaya08u,highwaya08,make,highway08u,phevcomb,fuelcosta08,ucitya,ghgscore,combe,basemodel,phevcity,barrels08,fuelcost08,pv4,fescore,co2tailpipegpm,citya08u,charge240b,comba08u,rangecitya,charge120,co2tailpipeagpm,fueltype1,lv2,id,trany,highwaycd,yousavespend,citya08,ucity,vclass,createdon,city08u,combineduf,modifiedon,rangecity,citye,comb08,eng_dscr,uhighwaya,rangehwya,phevhwy,hpv,engid,hlv,comba08,combinedcd,fueltype2,atvtype,rangea,evmotor,ghgscorea,scharger,guzzler
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,27.6279,20,T,Y,17.8906,2023,F150 Pickup Tremor 4WD,Regular,3.5,0.0,0.0,6.0,497,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,19.9817,0,0,0.0,4,0.0,F150,0,16.528333333333336,3000,0,4,497.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46178,Automatic (S10),0.0,-5500,0,20.5,Standard Pickup Trucks 4WD,2022-11-07,16.4796,0.0,2023-04-11,0.0,0.0,18,SIDI & PFI; with Stop-start,0.0,0.0,0,0,66,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.913076923076923,FMX,15,0,0.0,489,N,27.5629,20,,N,17.0819,2023,F150 Pickup Tremor 4WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,518,0.0,false,Part-time 4-Wheel Drive,15.6549,16,Ford,19.9377,0,3400,14.0608,3,0.0,F150,0,17.500588235294117,3150,0,3,518.0,11.3622,0.0,12.9616,0.0,0.0,489.0,Regular Gasoline,0,46180,Automatic (S10),0.0,-6250,11,18.9215,Standard Pickup Trucks 4WD,2022-11-07,15.29,0.0,2023-04-11,0.0,0.0,17,SIDI & PFI; FFV,21.6422,0.0,0,0,141,0,13,0.0,E85,FFV,482,,4.0,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,30.8137,17,T,Y,18.0,2023,Bronco Sasquatch 4WD,Regular,2.3,0.0,0.0,4.0,494,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.0,0,0,0.0,4,0.0,Bronco,0,16.528333333333336,3000,0,4,494.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46198,Automatic (S10),0.0,-5500,0,23.4707,Small Sport Utility Vehicle 4WD,2022-11-07,18.0,0.0,2022-11-30,0.0,0.0,18,SIDI & PFI,0.0,0.0,0,0,125,0,0,0.0,,,,,,,
0,0.0,0.0,85,0.0,FMX,20,0,0.0,-1,N,44.0964,27,T,N,23.0,2023,Mustang HO Coupe,Regular,2.3,0.0,0.0,4.0,387,0.0,false,Rear-Wheel Drive,0.0,0,Ford,27.0,0,0,0.0,5,0.0,Mustang,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,46342,Automatic (S10),0.0,-2250,0,26.667,Subcompact Cars,2023-01-26,20.0,0.0,2023-03-01,0.0,0.0,23,SIDI,0.0,0.0,0,0,311,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,22,0,0.0,-1,N,42.0,28,T,Y,24.0,2023,Maverick AWD,Regular,2.0,0.0,0.0,4.0,370,0.0,false,All-Wheel Drive,0.0,0,Ford,28.0,0,0,0.0,5,0.0,Maverick,0,12.39625,2250,0,5,370.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46367,Automatic 8-spd,0.0,-1750,0,27.5,Small Pickup Trucks 4WD,2023-01-26,21.6093,0.0,2023-06-01,0.0,0.0,24,SIDI,0.0,0.0,0,0,62,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,25,0,0.0,-1,N,37.3,26,,Y,25.8418,2023,Explorer Platinum HEV RWD,Regular,3.3,0.0,0.0,6.0,342,0.0,false,Rear-Wheel Drive,0.0,0,Ford,26.3879,0,0,0.0,5,0.0,Explorer,0,11.442692307692308,2050,0,5,342.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46403,Automatic 10-spd,0.0,-750,0,32.9,Standard Sport Utility Vehicle 2WD,2023-01-26,25.4114,0.0,2023-06-01,0.0,0.0,26,SIDI & PFI; Hybrid,0.0,0.0,0,0,221,0,0,0.0,,Hybrid,,280V Li-Ion,,,
0,0.0,0.0,0,4.258,FMX,17,0,0.0,428,N,34.7,25,,N,19.9948,2023,Explorer FFV AWD,Gasoline or E85,3.3,0.0,0.0,6.0,444,0.0,false,Part-time 4-Wheel Drive,18.1465,18,Ford,24.6935,0,2950,15.9,4,0.0,Explorer,0,14.8755,2700,0,4,444.0,12.7356,0.0,14.7093,0.0,0.0,428.0,Regular Gasoline,0,46421,Automatic 10-spd,0.0,-4000,13,21.6,Standard Sport Utility Vehicle 4WD,2023-01-26,17.3012,0.0,2023-06-01,0.0,0.0,20,SIDI & PFI; FFV,25.5,0.0,0,0,294,0,15,0.0,E85,FFV,327,,4.0,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,32.4878,21,T,Y,20.2672,2024,Bronco 4WD,Regular,2.3,0.0,0.0,4.0,438,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,21.0632,0,0,0.0,4,0.0,Bronco,0,14.8755,2700,0,4,438.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47644,Manual 7-spd,0.0,-4000,0,24.8016,Small Sport Utility Vehicle 4WD,2024-02-21,19.6594,0.0,2024-03-19,0.0,0.0,20,SIDI,0.0,0.0,0,0,78,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,27.4,17,T,Y,17.3563,2024,Bronco Badlands 4WD,Regular,2.7,0.0,0.0,6.0,523,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.0,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,523.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47652,Automatic (S10),0.0,-6250,0,21.3,Small Sport Utility Vehicle 4WD,2024-02-21,17.0777,0.0,2024-03-19,0.0,0.0,17,SIDI & PFI,0.0,0.0,0,0,91,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,35.2,22,T,Y,20.5207,2024,Explorer Timberline AWD,Regular,2.3,0.0,0.0,4.0,433,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,22.3711,0,0,0.0,4,0.0,Explorer,0,14.167142857142858,2550,0,4,433.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47681,Automatic (S10),0.0,-3250,0,24.2,Standard Sport Utility Vehicle 4WD,2024-02-21,19.22,0.0,2024-03-19,0.0,0.0,21,SIDI,0.0,0.0,0,0,27,0,0,0.0,,,,,,,
300,0.0,0.0,0,0.0,FMX,73,0,0.0,-1,N,85.5,60,,N,66.4363,2024,F-150 Lightning Platinum 4WD,Electricity,,0.0,50.7071,,0,14.6,false,All-Wheel Drive,0.0,0,Ford,59.85,0,0,0.0,10,50.7071,F-150 Lightning,0,0.1224,1150,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,47819,Automatic (A1),0.0,3750,0,104.3,Standard Pickup Trucks 4WD,2024-05-02,73.01,0.0,2024-05-08,0.0,46.1429,66,,0.0,0.0,0,0,207,0,0,0.0,,EV,,210 and 210 kW AC PMSM,,,
0,0.558,0.0,0,2.916764705882353,FMX,43,8,0.0,-1,N,59.4,40,,Y,41.5,2020,Fusion Special Service PHEV,Regular Gas and Electricity,2.0,0.516,34.0,4.0,101,2.6,true,Front-Wheel Drive,96.694,97,Ford,40.0,60,0,151.9,10,33.0,Fusion,63,3.3436921555813957,1300,103,10,101.0,106.3762,0.0,101.7896,27.51,0.0,0.0,Regular Gasoline,0,41900,Automatic (variable gear ratios),0.0,4500,106,60.3,Midsize Cars,2019-08-20,42.9,0.54,2022-03-25,0.0,31.0,42,PHEV,0.0,24.18,57,0,95,0,102,0.0,Electricity,Plug-in Hybrid,26,68 kW DCPM,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,35.9809,26,T,Y,21.2789,2020,Edge AWD,Regular,2.7,0.0,0.0,6.0,417,0.0,false,All-Wheel Drive,0.0,0,Ford,25.5308,0,0,0.0,4,0.0,Edge,0,14.167142857142858,2550,0,4,417.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42079,Automatic (S8),0.0,-3250,0,23.528,Small Sport Utility Vehicle 4WD,2019-09-17,18.7272,0.0,2020-01-07,0.0,0.0,21,SIDI,0.0,0.0,0,0,42,0,0,0.0,,,,,,,
0,0.0,0.0,0,3.991875,FMX,19,0,0.0,394,N,35.7,25,,Y,21.7173,2020,F150 Pickup 2WD FFV,Gasoline or E85,3.3,0.0,0.0,6.0,409,0.0,false,Rear-Wheel Drive,18.6734,19,Ford,25.3476,0,2800,17.9,4,0.0,F150,0,13.52318181818182,2450,0,4,409.0,14.2026,0.0,15.9175,0.0,0.0,394.0,Regular Gasoline,0,42167,Automatic (S6),0.0,-2750,14,24.5,Standard Pickup Trucks 2WD,2019-10-16,19.4394,0.0,2020-04-14,0.0,0.0,22,FFV,26.3,0.0,0,0,73,0,16,0.0,E85,FFV,382/432,,5.0,,
0,0.0,0.0,0,4.913076923076923,FMX,16,0,0.0,497,N,32.8,23,,N,18.8562,2021,Explorer FFV AWD,Gasoline or E85,3.3,0.0,0.0,6.0,471,0.0,false,Part-time 4-Wheel Drive,15.0804,15,Ford,23.4426,0,3400,13.9,3,0.0,Explorer,0,15.65842105263158,2850,0,3,471.0,11.185,0.0,12.6561,0.0,0.0,497.0,Regular Gasoline,0,43290,Automatic (S10),0.0,-4750,11,20.2,Standard Sport Utility Vehicle 4WD,2020-10-05,16.2544,0.0,2022-01-12,0.0,0.0,19,SIDI & PFI; FFV,0.0,0.0,0,0,16,0,13,0.0,E85,FFV,283,,3.0,,
0,0.0,0.0,85,0.0,FMX,19,0,0.0,-1,N,45.4048,26,T,N,22.0,2021,Mustang HO Convertible,Regular,2.3,0.0,0.0,4.0,404,0.0,false,Rear-Wheel Drive,0.0,0,Ford,26.0,0,0,0.0,4,0.0,Mustang,0,13.52318181818182,2450,0,4,404.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,43674,Automatic (S10),0.0,-2750,0,27.1198,Subcompact Cars,2021-01-20,19.0,0.0,2021-08-24,0.0,0.0,22,SIDI,0.0,0.0,0,0,86,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,N,39.5,26,T,Y,23.0,2022,Bronco Sport 4WD,Regular,2.0,0.0,0.0,4.0,387,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,26.0,0,0,0.0,5,0.0,Bronco Sport,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44817,Automatic (S8),0.0,-2250,0,26.9,Small Sport Utility Vehicle 4WD,2021-11-04,21.1786,0.0,2022-01-12,0.0,0.0,23,SIDI,0.0,0.0,0,0,83,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,18,0,0.0,-1,N,35.9,24,T,Y,20.0,2022,Explorer AWD,Regular,3.0,0.0,0.0,6.0,445,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.0,0,0,0.0,4,0.0,Explorer,0,14.8755,2700,0,4,445.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44826,Automatic 10-spd,0.0,-4000,0,22.3,Standard Sport Utility Vehicle 4WD,2021-11-04,17.821,0.0,2022-01-12,0.0,0.0,20,SIDI,0.0,0.0,0,0,154,0,0,0.0,,,,,,,
0,0.0,0.0,0,4.562142857142856,FMX,17,0,0.0,458,N,34.6399,24,,Y,19.8898,2022,F150 Pickup 2WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,444,0.0,false,Rear-Wheel Drive,18.0565,18,Ford,24.0,0,3150,14.3294,4,0.0,F150,0,14.8755,2700,0,4,444.0,11.484,0.0,13.7335,0.0,0.0,458.0,Regular Gasoline,0,44868,Automatic (S10),0.0,-4000,11,21.4295,Standard Pickup Trucks 2WD,2021-11-23,17.1743,0.0,2022-01-12,0.0,0.0,20,SIDI & PFI; FFV; Stop-Start,25.3701,0.0,0,0,114,0,14,0.0,E85,FFV,335/378,,4.0,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,39.7,28,T,N,23.0516,2022,Explorer RWD,Regular,2.3,0.0,0.0,4.0,386,0.0,false,Rear-Wheel Drive,0.0,0,Ford,27.9345,0,0,0.0,5,0.0,Explorer,0,12.935217391304349,2350,0,5,386.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44964,Automatic 10-spd,0.0,-2250,0,25.5,Standard Sport Utility Vehicle 2WD,2021-12-16,20.1673,0.0,2022-01-12,0.0,0.0,23,SIDI,0.0,0.0,0,0,208,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,32.4,20,T,Y,19.4844,2022,Bronco 4WD,Regular,2.7,0.0,0.0,6.0,456,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,20.4204,0,0,0.0,4,0.0,Bronco,0,15.65842105263158,2850,0,4,456.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44993,Automatic (S10),0.0,-4750,0,23.6,Small Sport Utility Vehicle 4WD,2021-12-20,18.7801,0.0,2022-01-12,0.0,0.0,19,SIDI & PFI,0.0,0.0,0,0,142,0,0,0.0,,,,,,,
0,0.0,0.0,0,5.3225,FMX,14,0,0.0,526,N,25.2973,18,,N,15.7828,2022,Transit T150 Wagon 4WD FFV,Gasoline or E85,3.5,0.0,0.0,6.0,563,0.0,false,All-Wheel Drive,14.0479,14,Ford,18.395,0,3700,13.1331,3,0.0,Transit T150 Wagon,0,18.594375,3350,0,3,563.0,10.6658,0.0,11.9617,0.0,0.0,526.0,Regular Gasoline,0,45087,Automatic (S10),0.0,-7250,11,17.4108,"Vans, Passenger Type",2022-01-19,14.1399,0.0,2022-05-17,0.0,0.0,16,SIDI & PFI; FFV,19.319,0.0,0,0,64,0,12,0.0,E85,FFV,296,,3.0,,
0,0.0,0.0,0,5.3225,FMX,15,0,0.0,508,N,26.6207,19,,N,16.5265,2022,Transit T150 Wagon 2WD FFV,Gasoline or E85,3.5,0.0,0.0,6.0,538,0.0,false,Rear-Wheel Drive,14.5347,15,Ford,19.2981,0,3700,13.6753,3,0.0,Transit T150 Wagon,0,17.500588235294117,3150,0,3,538.0,11.0749,0.0,12.4035,0.0,0.0,508.0,Regular Gasoline,0,45088,Automatic (S10),0.0,-6250,11,18.2612,"Vans, Passenger Type",2022-01-19,14.7887,0.0,2022-05-17,0.0,0.0,17,SIDI & PFI; FFV,20.0498,0.0,0,0,65,0,12,0.0,E85,FFV,296,,3.0,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,37.3,26,T,N,22.3087,2022,Ranger 2WD,Regular,2.3,0.0,0.0,4.0,397,0.0,false,Rear-Wheel Drive,0.0,0,Ford,26.3879,0,0,0.0,5,0.0,Ranger,0,13.52318181818182,2450,0,5,397.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45211,Automatic (S10),0.0,-2750,0,25.0,Standard Pickup Trucks 2WD,2022-03-25,19.8039,0.0,2022-05-17,0.0,0.0,22,SIDI & PFI,0.0,0.0,0,0,270,0,0,0.0,,,,,,,
230,0.0,0.0,0,0.0,FMX,76,0,201.6,-1,Y,86.7,61,,N,68.3539,2022,F-150 Lightning 4WD,Electricity,,0.0,55.5714,,0,11.9,false,All-Wheel Drive,0.0,0,Ford,60.69,0,0,0.0,10,49.3643,F-150 Lightning,0,0.1176,1100,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Electricity,0,45318,Automatic (A1),0.0,4000,0,108.9,Standard Pickup Trucks 4WD,2022-05-03,76.23,0.0,2022-05-10,253.2,44.2857,68,,0.0,0.0,0,0,274,0,0,0.0,,EV,,358 and 358 kW AC PMSM,,,
0,0.0,0.0,0,4.258,FMX,17,0,0.0,421,N,34.8304,25,,Y,19.6028,2023,F150 Pickup 2WD FFV,Gasoline or E85,5.0,0.0,0.0,8.0,453,0.0,false,Rear-Wheel Drive,18.8742,19,Ford,24.779,0,2950,15.4196,4,0.0,F150,0,14.8755,2700,0,4,453.0,12.3813,0.0,14.649,0.0,0.0,421.0,Regular Gasoline,0,46164,Automatic (S10),0.0,-4000,12,20.8497,Standard Pickup Trucks 2WD,2022-11-07,16.7414,0.0,2023-04-11,0.0,0.0,20,SIDI & PFI; FFV,26.5304,0.0,0,0,75,0,15,0.0,E85,FFV,358/405,,4.0,,
0,0.0,0.0,0,0.0,FMX,17,0,0.0,-1,N,26.0006,17,T,Y,16.7785,2023,Bronco Badlands 4WD,Regular,2.7,0.0,0.0,6.0,530,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,16.799,0,0,0.0,3,0.0,Bronco,0,17.500588235294117,3150,0,3,530.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46194,Automatic (S10),0.0,-6250,0,20.8768,Small Sport Utility Vehicle 4WD,2022-11-07,16.7617,0.0,2022-11-30,0.0,0.0,17,SIDI & PFI,0.0,0.0,0,0,118,0,0,0.0,,,,,,,
0,0.0,0.0,83,0.0,FMX,15,0,0.0,-1,N,34.2463,23,,N,18.0,2023,Mustang Mach 1,Regular,5.0,0.0,0.0,8.0,493,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.0,0,0,0.0,4,0.0,Mustang,0,16.528333333333336,3000,0,4,493.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,14,46339,Automatic (S10),0.0,-5500,0,19.1494,Subcompact Cars,2023-01-26,15.4625,0.0,2023-03-01,0.0,0.0,18,,0.0,0.0,0,0,308,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,N,39.2,26,T,Y,23.0,2023,Bronco Sport 4WD,Regular,2.0,0.0,0.0,4.0,387,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,26.0,0,0,0.0,5,0.0,Bronco Sport,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46386,Automatic (S8),0.0,-2250,0,26.8,Small Sport Utility Vehicle 4WD,2023-01-26,21.1067,0.0,2023-06-01,0.0,0.0,23,SIDI,0.0,0.0,0,0,33,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,16,0,0.0,-1,N,28.8,19,T,Y,17.0,2023,Expedition Timberline AWD,Regular,3.5,0.0,0.0,6.0,523,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,19.0,0,0,0.0,3,0.0,Expedition,0,17.500588235294117,3150,0,3,523.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46414,Automatic (S10),0.0,-6250,0,20.1,Standard Sport Utility Vehicle 4WD,2023-01-26,16.1793,0.0,2023-06-01,0.0,0.0,17,SIDI; Stop-Start,0.0,0.0,0,0,133,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,35.2,21,T,N,19.895,2023,Explorer Timberline AWD,Regular,2.3,0.0,0.0,4.0,445,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,21.4515,0,0,0.0,4,0.0,Explorer,0,14.8755,2700,0,4,445.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46417,Automatic (S10),0.0,-4000,0,23.6,Standard Sport Utility Vehicle 4WD,2023-01-26,18.7801,0.0,2023-06-01,0.0,0.0,20,SIDI,0.0,0.0,0,0,217,0,0,0.0,,,,,,,
0,0.0,0.0,81,0.0,FMX,14,0,0.0,-1,N,30.0979,22,,N,16.8653,2024,Mustang Dark Horse,Regular,5.0,0.0,0.0,8.0,524,0.0,false,Rear-Wheel Drive,0.0,0,Ford,21.6447,0,0,0.0,3,0.0,Mustang,0,17.500588235294117,3150,0,3,524.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,12,46767,Automatic (S10),0.0,-6250,0,17.6,Subcompact Cars,2023-07-31,14.2845,0.0,2024-05-29,0.0,0.0,17,,0.0,0.0,0,0,132,0,0,0.0,,,,,,,G
0,0.0,0.0,0,0.0,FMX,21,0,0.0,-1,Y,41.7,28,T,Y,24.2206,2020,Explorer RWD,Regular,2.3,0.0,0.0,4.0,370,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.0,0,0,0.0,5,0.0,Explorer,0,12.39625,2250,0,5,370.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41485,Automatic (S10),0.0,-1750,0,27.0,Standard Sport Utility Vehicle 2WD,2019-06-04,21.2505,0.0,2022-01-12,0.0,0.0,24,SIDI,0.0,0.0,0,0,20,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,23,16,0.0,-1,N,48.6925,34,T,Y,27.1647,2020,Fusion FWD,Regular,1.5,0.0,0.0,4.0,327,0.0,false,Front-Wheel Drive,0.0,0,Ford,33.5839,0,0,0.0,6,0.0,Fusion,0,11.018888888888888,2000,103,6,327.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41798,Automatic (S6),0.0,-500,0,30.1493,Midsize Cars,2019-08-15,23.491,0.0,2020-01-07,0.0,0.0,27,SIDI,0.0,0.0,0,0,86,0,0,0.0,,,,,,,
0,0.0,0.0,83,0.0,FMX,21,0,0.0,-1,N,42.9754,30,T,N,24.3461,2020,Mustang,Regular,2.3,0.0,0.0,4.0,364,0.0,false,Rear-Wheel Drive,0.0,0,Ford,30.0184,0,0,0.0,5,0.0,Mustang,0,12.39625,2250,0,5,364.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,41951,Manual 6-spd,0.0,-1750,0,26.7714,Subcompact Cars,2019-08-29,21.0861,0.0,2020-01-07,0.0,0.0,24,SIDI,0.0,0.0,0,0,54,0,0,0.0,,,,,,,
0,0.0,0.0,82,0.0,FMX,14,0,0.0,-1,N,28.7,21,,N,16.1976,2020,Shelby GT350 Mustang,Premium,5.2,0.0,0.0,8.0,550,0.0,false,Rear-Wheel Drive,0.0,0,Ford,20.7059,0,0,0.0,2,0.0,Mustang,0,18.594375,4200,0,2,550.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,12,41994,Manual 6-spd,0.0,-11500,0,16.9,Subcompact Cars,2019-09-10,13.7484,0.0,2020-07-10,0.0,0.0,16,,0.0,0.0,0,0,60,0,0,0.0,,,,,,,G
0,0.0,0.0,83,0.0,FMX,15,0,0.0,-1,N,34.3809,23,,N,18.0,2021,Mustang Mach 1,Regular,5.0,0.0,0.0,8.0,494,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.0,0,0,0.0,3,0.0,Mustang,0,16.528333333333336,3000,0,3,494.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,14,43610,Automatic (S10),0.0,-5500,0,19.17,Subcompact Cars,2020-12-16,15.4781,0.0,2021-08-24,0.0,0.0,18,,0.0,0.0,0,0,276,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,20,0,0.0,-1,N,37.6804,27,T,Y,22.7807,2021,F150 Pickup 4WD,Diesel,3.0,0.0,0.0,6.0,446,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,26.6342,0,0,0.0,4,0.0,F150,0,15.530217391304348,2450,0,4,446.0,0.0,0.0,0.0,0.0,0.0,0.0,Diesel,0,43616,Automatic (S10),0.0,-2750,0,25.7789,Standard Pickup Trucks 4WD,2020-12-16,20.3695,0.0,2021-06-24,0.0,0.0,23,,0.0,0.0,0,0,36,0,0,0.0,,Diesel,,,,,
0,0.0,0.0,80,0.0,FMX,15,0,0.0,-1,N,32.8358,23,,N,18.0067,2021,Mustang Convertible,Regular,5.0,0.0,0.0,8.0,493,0.0,false,Rear-Wheel Drive,0.0,0,Ford,23.4662,0,0,0.0,3,0.0,Mustang,0,16.528333333333336,3000,0,3,493.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,11,43678,Automatic (S10),0.0,-5500,0,18.7067,Subcompact Cars,2021-01-20,15.1272,0.0,2021-08-24,0.0,0.0,18,,0.0,0.0,0,0,90,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,14,0,0.0,-1,N,24.4,18,T,N,15.0,2022,F150 RAPTOR 4WD,Regular,3.5,0.0,0.0,6.0,593,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,17.7796,0,0,0.0,2,0.0,F150,0,19.834,3600,0,2,593.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44880,Automatic (S10),0.0,-8500,0,18.0,Standard Pickup Trucks 4WD,2021-11-23,14.0,0.0,2022-03-25,0.0,0.0,15,SIDI & PFI,0.0,0.0,0,0,226,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,19,0,0.0,-1,N,34.2,24,T,N,21.1396,2023,Ranger 4WD,Regular,2.3,0.0,0.0,4.0,420,0.0,false,Part-time 4-Wheel Drive,0.0,0,Ford,24.3654,0,0,0.0,4,0.0,Ranger,0,14.167142857142858,2550,0,4,420.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46186,Automatic (S10),0.0,-3250,0,24.0,Standard Pickup Trucks 4WD,2022-11-07,19.0736,0.0,2022-11-30,0.0,0.0,21,SIDI & PFI,0.0,0.0,0,0,214,0,0,0.0,,,,,,,
0,0.0,0.0,83,0.0,FMX,15,0,0.0,-1,N,34.2463,24,,N,18.5131,2023,Mustang,Regular,5.0,0.0,0.0,8.0,480,0.0,false,Rear-Wheel Drive,0.0,0,Ford,24.3958,0,0,0.0,4,0.0,Mustang,0,15.65842105263158,2850,0,4,480.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,13,46340,Automatic (S10),0.0,-4750,0,19.1494,Subcompact Cars,2023-01-26,15.4625,0.0,2023-03-01,0.0,0.0,19,,0.0,0.0,0,0,309,0,0,0.0,,,,,,,
0,0.0,0.0,80,0.0,FMX,20,0,0.0,-1,N,40.4023,28,T,N,23.0121,2023,Mustang Convertible,Regular,2.3,0.0,0.0,4.0,386,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.3839,0,0,0.0,5,0.0,Mustang,0,12.935217391304349,2350,0,5,386.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,11,46345,Automatic 10-spd,0.0,-2250,0,25.1686,Subcompact Cars,2023-01-26,19.9266,0.0,2023-03-01,0.0,0.0,23,SIDI,0.0,0.0,0,0,314,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,FMX,27,0,0.0,-1,N,40.5,28,,Y,27.3896,2023,Explorer HEV RWD,Regular,3.3,0.0,0.0,6.0,324,0.0,false,Rear-Wheel Drive,0.0,0,Ford,28.4463,0,0,0.0,5,0.0,Explorer,0,11.018888888888888,2000,0,5,324.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46404,Automatic 10-spd,0.0,-500,0,34.6,Standard Sport Utility Vehicle 2WD,2023-01-26,26.5817,0.0,2023-06-01,0.0,0.0,27,SIDI & PFI; Hybrid,0.0,0.0,0,0,222,0,0,0.0,,Hybrid,,280V Li-Ion,,,
