range,cityuf,citycd,pv2,barrelsa08,mfrcode,city08,lv4,rangehwy,co2a,mpgdata,uhighway,highway08,startstop,comb08u,year,model,fueltype,displ,highwayuf,highwaye,cylinders,co2,charge240,phevblended,drive,highwaya08u,highwaya08,make,highway08u,phevcomb,fuelcosta08,ucitya,ghgscore,combe,basemodel,phevcity,barrels08,fuelcost08,pv4,fescore,co2tailpipegpm,citya08u,charge240b,comba08u,rangecitya,charge120,co2tailpipeagpm,fueltype1,lv2,id,trany,highwaycd,yousavespend,citya08,ucity,vclass,createdon,city08u,combineduf,modifiedon,rangecity,citye,comb08,uhighwaya,rangehwya,phevhwy,hpv,engid,hlv,comba08,combinedcd,tcharger,eng_dscr,atvtype,evmotor,scharger,fueltype2,rangea
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,33.8,23,Y,20.4477,2022,Wrangler 4dr 4WD,Regular,3.6,0.0,0.0,6,443,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.0,0,0,0.0,4,0.0,Wrangler,0,14.8755,2700,0,4,443.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44913,Automatic 8-spd,0.0,-4000,0,22.8,Small Sport Utility Vehicle 4WD,2021-12-02,18.1909,0.0,2022-10-13,0.0,0.0,20,0.0,0.0,0,0,568,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,N,36.0,26,Y,21.3724,2023,Grand Cherokee L 2WD,Regular,3.6,0.0,0.0,6,416,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,25.5432,0,0,0.0,4,0.0,Grand Cherokee,0,14.167142857142858,2550,0,4,416.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45569,Automatic 8-spd,0.0,-3250,0,23.7,Standard Sport Utility Vehicle 2WD,2022-07-13,18.8536,0.0,2023-04-27,0.0,0.0,21,0.0,0.0,0,0,505,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,N,36.0,26,Y,21.5272,2023,Grand Cherokee 4WD,Regular,3.6,0.0,0.0,6,413,0.0,false,All-Wheel Drive,0.0,0,Jeep,25.5432,0,0,0.0,5,0.0,Grand Cherokee,0,13.52318181818182,2450,0,5,413.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46511,Automatic 8-spd,0.0,-2750,0,24.0,Standard Sport Utility Vehicle 4WD,2023-03-16,19.0736,0.0,2023-04-27,0.0,0.0,22,0.0,0.0,0,0,508,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,13,0,0.0,-1,N,22.2,16,N,14.0138,2024,Wrangler 4dr 4WD,Premium,6.4,0.0,0.0,8,633,0.0,false,4-Wheel Drive,0.0,0,Jeep,16.2597,0,0,0.0,2,0.0,Wrangler,0,21.250714285714285,4800,0,2,633.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,0,46727,Automatic 8-spd,0.0,-14500,0,15.4,Small Sport Utility Vehicle 4WD,2023-06-23,12.5909,0.0,2024-03-19,0.0,0.0,14,0.0,0.0,0,0,504,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,32.5,23,Y,19.7064,2024,Wrangler 4dr 4WD,Regular,3.6,0.0,0.0,6,451,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.244,0,0,0.0,4,0.0,Wrangler,0,14.8755,2700,0,4,451.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47378,Automatic 8-spd,0.0,-4000,0,21.9,Small Sport Utility Vehicle 4WD,2023-11-06,17.5243,0.0,2024-03-19,0.0,0.0,20,0.0,0.0,0,0,502,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,33.8,22,Y,20.4477,2020,Wrangler Unlimited 4WD,Regular,3.6,0.0,0.0,6,451,0.0,false,4-Wheel Drive,0.0,0,Jeep,22.0,0,0,0.0,4,0.0,Wrangler,0,14.8755,2700,0,4,451.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41679,Automatic 8-spd,0.0,-4000,0,22.8,Small Sport Utility Vehicle 4WD,2019-07-24,18.1909,0.0,2019-12-18,0.0,0.0,20,0.0,0.0,0,0,535,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,44.8998,31,Y,25.2188,2021,Cherokee FWD,Regular,2.4,0.0,0.0,4,352,0.0,false,Front-Wheel Drive,0.0,0,Jeep,31.2287,0,0,0.0,5,0.0,Cherokee,0,11.900400000000001,2150,0,5,352.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43063,Automatic 9-spd,0.0,-1250,0,27.7499,Small Sport Utility Vehicle 2WD,2020-09-03,21.7881,0.0,2020-11-18,0.0,0.0,25,0.0,0.0,0,0,4,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,20,0,0.0,-1,N,38.7997,27,Y,23.0251,2021,Cherokee 4WD Active Drive II,Regular,2.0,0.0,0.0,4,387,0.0,false,All-Wheel Drive,0.0,0,Jeep,27.3563,0,0,0.0,5,0.0,Cherokee,0,12.935217391304349,2350,0,5,387.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43068,Automatic 9-spd,0.0,-2250,0,25.7996,Small Sport Utility Vehicle 4WD,2020-09-03,20.3845,0.0,2020-11-18,0.0,0.0,23,0.0,0.0,0,0,536,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,13,0,0.0,-1,N,25.8,19,N,14.9466,2021,Grand Cherokee SRT 4WD,Premium,6.4,0.0,0.0,8,592,0.0,false,All-Wheel Drive,0.0,0,Jeep,18.7387,0,0,0.0,2,0.0,Grand Cherokee,0,19.834,4500,0,2,592.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,0,43400,Automatic 8-spd,0.0,-13000,0,15.7,Standard Sport Utility Vehicle 4WD,2020-10-26,12.8234,0.0,2021-04-26,0.0,0.0,15,0.0,0.0,0,0,538,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,14,0,0.0,-1,N,30.1,22,N,16.6887,2021,Grand Cherokee L 4WD,Midgrade,5.7,0.0,0.0,8,533,0.0,false,All-Wheel Drive,0.0,0,Jeep,21.6461,0,0,0.0,3,0.0,Grand Cherokee,0,17.500588235294117,3650,0,3,533.0,0.0,0.0,0.0,0.0,0.0,0.0,Midgrade Gasoline,0,43968,Automatic 8-spd,0.0,-8750,0,17.3,Standard Sport Utility Vehicle 4WD,2021-06-02,14.0551,0.0,2021-09-02,0.0,0.0,17,0.0,0.0,0,0,583,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,21,0,0.0,-1,N,41.8,29,Y,24.0852,2022,Cherokee 4WD,Regular,2.0,0.0,0.0,4,369,0.0,false,All-Wheel Drive,0.0,0,Jeep,29.2741,0,0,0.0,5,0.0,Cherokee,0,12.39625,2250,0,5,369.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45093,Automatic 9-spd,0.0,-1750,0,26.7,Small Sport Utility Vehicle 4WD,2022-01-19,21.0347,0.0,2022-10-13,0.0,0.0,24,0.0,0.0,0,0,555,0,0,0.0,T,SIDI,,,,,
0,0.538,0.0,0,5.312678571428571,CRX,23,0,0.0,-1,Y,37.4,24,Y,23.4786,2023,Grand Cherokee 4xe,Regular Gas and Electricity,2.0,0.534,58.0,4,177,3.4,true,4-Wheel Drive,56.0369,56,Jeep,24.299,34,0,81.1,8,58.0,Grand Cherokee,33,5.960971404130435,2350,0,7,177.0,56.7442,0.0,56.4237,25.87,0.0,0.0,Regular Gasoline,0,46253,Automatic 8-spd,0.0,750,57,30.3,Standard Sport Utility Vehicle 4WD,2022-12-05,22.8474,0.536,2023-05-17,0.0,58.0,23,80.1,25.58,35,0,507,0,56,0.0,T,,Plug-in Hybrid,100 kW AC Induction,,Electricity,26
0,0.0,0.0,0,0.0,CRX,17,0,0.0,-1,N,33.6,24,Y,19.616,2024,Wagoneer L 2WD,Regular,3.0,0.0,0.0,6,453,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,23.9706,0,0,0.0,4,0.0,Wagoneer,0,14.8755,2700,0,4,453.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47169,Automatic 8-spd,0.0,-4000,0,21.3,Standard Sport Utility Vehicle 2WD,2023-09-19,17.0777,0.0,2024-03-19,0.0,0.0,20,0.0,0.0,0,0,516,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,N,36.8,26,Y,21.847,2024,Grand Cherokee 2WD,Regular,3.6,0.0,0.0,6,407,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,26.0636,0,0,0.0,5,0.0,Grand Cherokee,0,13.52318181818182,2450,0,5,407.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47171,Automatic 8-spd,0.0,-2750,0,24.3,Standard Sport Utility Vehicle 2WD,2023-09-19,19.2932,0.0,2024-03-19,0.0,0.0,22,0.0,0.0,0,0,529,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,Y,34.5,25,Y,20.7754,2021,Grand Cherokee 4WD,Regular,3.6,0.0,0.0,6,427,0.0,false,All-Wheel Drive,0.0,0,Jeep,24.5623,0,0,0.0,4,0.0,Grand Cherokee,0,14.167142857142858,2550,0,4,427.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43167,Automatic 8-spd,0.0,-3250,0,23.149,Standard Sport Utility Vehicle 4WD,2020-09-16,18.4483,0.0,2020-11-18,0.0,0.0,21,0.0,0.0,0,0,555,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,39.4,28,Y,24.0449,2022,Gladiator EcoDiesel 4WD,Diesel,3.0,0.0,0.0,6,423,0.0,false,4-Wheel Drive,0.0,0,Jeep,27.7421,0,0,0.0,4,0.0,Gladiator,0,14.883125,2350,0,5,423.0,0.0,0.0,0.0,0.0,0.0,0.0,Diesel,0,44897,Automatic 8-spd,0.0,-2250,0,27.6,Standard Pickup Trucks 4WD,2021-12-02,21.6809,0.0,2022-10-03,0.0,0.0,24,0.0,0.0,0,0,549,0,0,0.0,T,,Diesel,,,,
0,0.0,0.0,0,0.0,CRX,14,0,0.0,-1,N,27.6499,20,Y,16.5018,2022,Grand Wagoneer 4WD,Premium,3.0,0.0,0.0,6,537,0.0,false,All-Wheel Drive,0.0,0,Jeep,19.9966,0,0,0.0,3,0.0,Grand Wagoneer,0,17.500588235294117,3950,0,3,537.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,0,45292,Automatic 8-spd,0.0,-10250,0,17.8,Standard Sport Utility Vehicle 4WD,2022-04-22,14.4373,0.0,2022-04-22,0.0,0.0,17,0.0,0.0,0,0,508,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,23,0,0.0,-1,N,46.5,32,N,26.1675,2020,Compass FWD,Regular,2.4,0.0,0.0,4,339,0.0,false,Front-Wheel Drive,0.0,0,Jeep,32.2272,0,0,0.0,5,0.0,Compass,0,11.442692307692308,2050,0,5,339.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41871,Manual 6-spd,0.0,-750,0,29.0,Small Sport Utility Vehicle 2WD,2019-08-15,22.6786,0.0,2019-12-18,0.0,0.0,26,0.0,0.0,0,0,5,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,22,0,0.0,-1,N,43.2,30,Y,24.8726,2020,Compass 4WD,Regular,2.4,0.0,0.0,4,358,0.0,false,All-Wheel Drive,0.0,0,Jeep,30.1602,0,0,0.0,5,0.0,Compass,0,11.900400000000001,2150,0,5,358.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41875,Automatic 9-spd,0.0,-1250,0,27.7,Small Sport Utility Vehicle 4WD,2019-08-15,21.7524,0.0,2019-12-18,0.0,0.0,25,0.0,0.0,0,0,537,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,33.8,22,Y,20.4477,2021,Wrangler 4dr 4WD,Regular,3.6,0.0,0.0,6,451,0.0,false,4-Wheel Drive,0.0,0,Jeep,22.0,0,0,0.0,4,0.0,Wrangler,0,14.8755,2700,0,4,451.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44092,Automatic 8-spd,0.0,-4000,0,22.8,Small Sport Utility Vehicle 4WD,2021-06-24,18.1909,0.0,2021-09-02,0.0,0.0,20,0.0,0.0,0,0,585,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,16,0,0.0,-1,N,30.9919,22,Y,18.4413,2022,Wagoneer 2WD,Midgrade,5.7,0.0,0.0,8,480,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,22.242,0,0,0.0,3,0.0,Wagoneer,0,16.528333333333336,3450,0,3,480.0,0.0,0.0,0.0,0.0,0.0,0.0,Midgrade Gasoline,0,44323,Automatic 8-spd,0.0,-7750,0,20.1,Standard Sport Utility Vehicle 2WD,2021-08-03,16.1793,0.0,2021-09-02,0.0,0.0,18,0.0,0.0,0,0,502,0,0,0.0,,Mild Hybrid,Hybrid,48V Li-Ion,,,
0,0.0,0.0,0,0.0,CRX,14,0,0.0,-1,N,30.1,22,N,16.6887,2023,Grand Cherokee L 4WD,Midgrade,5.7,0.0,0.0,8,533,0.0,false,All-Wheel Drive,0.0,0,Jeep,21.6461,0,0,0.0,3,0.0,Grand Cherokee,0,17.500588235294117,3650,0,3,533.0,0.0,0.0,0.0,0.0,0.0,0.0,Midgrade Gasoline,0,45588,Automatic 8-spd,0.0,-8750,0,17.3,Standard Sport Utility Vehicle 4WD,2022-07-13,14.0551,0.0,2023-04-27,0.0,0.0,17,0.0,0.0,0,0,511,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,17,0,0.0,-1,N,33.6,24,Y,19.616,2023,Wagoneer 2WD,Regular,3.0,0.0,0.0,6,453,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,23.9706,0,0,0.0,4,0.0,Wagoneer,0,14.8755,2700,0,4,453.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46236,Automatic 8-spd,0.0,-4000,0,21.3,Standard Sport Utility Vehicle 2WD,2022-11-30,17.0777,0.0,2023-04-27,0.0,0.0,20,0.0,0.0,0,0,533,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,N,36.8,26,Y,21.847,2023,Grand Cherokee 2WD,Regular,3.6,0.0,0.0,6,407,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,26.0636,0,0,0.0,5,0.0,Grand Cherokee,0,13.52318181818182,2450,0,5,407.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46510,Automatic 8-spd,0.0,-2750,0,24.3,Standard Sport Utility Vehicle 2WD,2023-03-16,19.2932,0.0,2023-04-27,0.0,0.0,22,0.0,0.0,0,0,506,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,13,0,0.0,-1,N,25.2996,18,N,14.7328,2024,Grand Wagoneer 4WD,Premium,6.4,0.0,0.0,8,602,0.0,false,All-Wheel Drive,0.0,0,Jeep,18.3966,0,0,0.0,2,0.0,Grand Wagoneer,0,19.834,4500,0,2,602.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,0,46898,Automatic 8-spd,0.0,-13000,0,15.5,Standard Sport Utility Vehicle 4WD,2023-07-31,12.6685,0.0,2024-03-19,0.0,0.0,15,0.0,0.0,0,0,526,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,17,0,0.0,-1,N,32.2,23,Y,19.2247,2024,Wrangler 2dr 4WD,Regular,3.6,0.0,0.0,6,462,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.0453,0,0,0.0,4,0.0,Wrangler,0,15.65842105263158,2850,0,4,462.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,46886,Manual 6-spd,0.0,-4750,0,21.1,Small Sport Utility Vehicle 4WD,2023-07-31,16.9285,0.0,2024-03-19,0.0,0.0,19,0.0,0.0,0,0,511,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,17,0,0.0,-1,N,33.6,24,Y,19.616,2024,Wagoneer 2WD,Regular,3.0,0.0,0.0,6,453,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,23.9706,0,0,0.0,4,0.0,Wagoneer,0,14.8755,2700,0,4,453.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,47170,Automatic 8-spd,0.0,-4000,0,21.3,Standard Sport Utility Vehicle 2WD,2023-09-19,17.0777,0.0,2024-03-19,0.0,0.0,20,0.0,0.0,0,0,522,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,34.5,25,Y,20.7754,2020,Grand Cherokee 4WD,Regular,3.6,0.0,0.0,6,427,0.0,false,All-Wheel Drive,0.0,0,Jeep,24.5623,0,0,0.0,4,0.0,Grand Cherokee,0,14.167142857142858,2550,0,4,427.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41780,Automatic 8-spd,0.0,-3250,0,23.149,Standard Sport Utility Vehicle 4WD,2019-08-12,18.4483,0.0,2019-12-18,0.0,0.0,21,0.0,0.0,0,0,539,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,16,0,0.0,-1,N,31.5,23,Y,18.707,2021,Gladiator 4WD,Regular,3.6,0.0,0.0,6,476,0.0,false,4-Wheel Drive,0.0,0,Jeep,22.5804,0,0,0.0,3,0.0,Gladiator,0,15.65842105263158,2850,0,3,476.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43011,Manual 6-spd,0.0,-4750,0,20.4,Standard Pickup Trucks 4WD,2020-08-28,16.4046,0.0,2020-11-18,0.0,0.0,19,0.0,0.0,0,0,504,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,37.0483,26,Y,21.2626,2021,Cherokee 4WD Active Drive II,Regular,3.2,0.0,0.0,6,416,0.0,false,All-Wheel Drive,0.0,0,Jeep,26.2248,0,0,0.0,4,0.0,Cherokee,0,14.167142857142858,2550,0,4,416.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,43069,Automatic 9-spd,0.0,-3250,0,23.1,Small Sport Utility Vehicle 4WD,2020-09-03,18.4122,0.0,2020-11-18,0.0,0.0,21,0.0,0.0,0,0,537,0,0,0.0,,,,,,,
0,0.498,0.0,0,6.071632653061224,CRX,20,0,0.0,-1,Y,29.8,20,Y,20.0927,2022,Wrangler 4dr 4xe,Regular Gas and Electricity,2.0,0.472,71.0,4,230,2.4,true,4-Wheel Drive,45.4873,45,Jeep,19.8362,28,0,73.4,8,68.0,Wrangler,29,7.72046571,2700,0,6,230.0,51.8439,0.0,48.7766,22.85,0.0,0.0,Regular Gasoline,0,44932,Automatic 8-spd,0.0,-1000,52,27.6,Small Sport Utility Vehicle 4WD,2021-12-02,20.3076,0.487,2023-05-17,0.0,65.0,20,65.0,21.0,27,0,571,0,49,0.0,T,SIDI; PHEV,Plug-in Hybrid,100 kW AC Induction,,Electricity,22
0,0.0,0.0,0,0.0,CRX,23,0,0.0,-1,N,44.6432,31,Y,25.7892,2022,Cherokee FWD,Regular,2.0,0.0,0.0,4,345,0.0,false,Front-Wheel Drive,0.0,0,Jeep,31.0679,0,0,0.0,5,0.0,Cherokee,0,11.442692307692308,2050,0,5,345.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45089,Automatic 9-spd,0.0,-750,0,28.9478,Small Sport Utility Vehicle 2WD,2022-01-19,22.6416,0.0,2022-12-21,0.0,0.0,26,0.0,0.0,0,0,2,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,34.7,24,Y,20.6882,2022,Cherokee Trailhawk 4WD,Regular,3.2,0.0,0.0,6,432,0.0,false,All-Wheel Drive,0.0,0,Jeep,24.0,0,0,0.0,4,0.0,Cherokee,0,14.167142857142858,2550,0,4,432.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45096,Automatic 9-spd,0.0,-3250,0,22.8996,Small Sport Utility Vehicle 4WD,2022-01-19,18.2644,0.0,2022-12-21,0.0,0.0,21,0.0,0.0,0,0,559,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,14,0,0.0,-1,N,30.1,22,N,16.6887,2023,Grand Cherokee 4WD,Midgrade,5.7,0.0,0.0,8,533,0.0,false,All-Wheel Drive,0.0,0,Jeep,21.6461,0,0,0.0,3,0.0,Grand Cherokee,0,17.500588235294117,3650,0,3,533.0,0.0,0.0,0.0,0.0,0.0,0.0,Midgrade Gasoline,0,45586,Automatic 8-spd,0.0,-8750,0,17.3,Standard Sport Utility Vehicle 4WD,2022-07-13,14.0551,0.0,2023-04-27,0.0,0.0,17,0.0,0.0,0,0,509,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,21,0,0.0,-1,N,37.6,24,Y,22.0,2023,Wrangler 4dr 4WD,Regular,2.0,0.0,0.0,4,404,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.6939,0,0,0.0,5,0.0,Wrangler,0,13.52318181818182,2450,0,5,404.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45694,Automatic 8-spd,0.0,-2750,0,27.7,Small Sport Utility Vehicle 4WD,2022-08-02,21.0,0.0,2022-11-30,0.0,0.0,22,0.0,0.0,0,0,527,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,Y,33.2,24,Y,20.9611,2023,Wrangler 4dr 4WD,Regular,3.6,0.0,0.0,6,421,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.7068,0,0,0.0,4,0.0,Wrangler,0,14.167142857142858,2550,0,4,421.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,45695,Automatic 8-spd,0.0,-3250,0,24.1,Small Sport Utility Vehicle 4WD,2022-08-02,19.1468,0.0,2022-11-30,0.0,0.0,21,0.0,0.0,0,0,528,0,0,0.0,,Mild Hybrid,Hybrid,48V Li-Ion,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,37.0483,26,Y,21.2626,2020,Cherokee 4WD Active Drive II,Regular,3.2,0.0,0.0,6,416,0.0,false,All-Wheel Drive,0.0,0,Jeep,26.2248,0,0,0.0,4,0.0,Cherokee,0,14.167142857142858,2550,0,4,416.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41674,Automatic 9-spd,0.0,-3250,0,23.1,Small Sport Utility Vehicle 4WD,2019-07-24,18.4122,0.0,2019-12-18,0.0,0.0,21,0.0,0.0,0,0,518,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,21,0,0.0,-1,N,37.6,22,Y,21.0,2020,Wrangler Unlimited 4WD,Regular,2.0,0.0,0.0,4,423,0.0,false,4-Wheel Drive,0.0,0,Jeep,22.0,0,0,0.0,4,0.0,Wrangler,0,14.167142857142858,2550,0,4,423.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,41766,Automatic 8-spd,0.0,-3250,0,27.7,Small Sport Utility Vehicle 4WD,2019-08-12,21.0,0.0,2019-12-18,0.0,0.0,21,0.0,0.0,0,0,533,0,0,0.0,T,SIDI,,,,,
0,0.0,0.0,0,0.0,CRX,17,0,0.0,-1,Y,30.6,22,Y,19.0841,2021,Gladiator 4WD,Regular,3.6,0.0,0.0,6,466,0.0,false,4-Wheel Drive,0.0,0,Jeep,21.9805,0,0,0.0,3,0.0,Gladiator,0,15.65842105263158,2850,0,3,466.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,42951,Automatic 8-spd,0.0,-4750,0,21.5,Standard Pickup Trucks 4WD,2020-08-24,17.2268,0.0,2020-11-18,0.0,0.0,19,0.0,0.0,0,0,503,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,18,0,0.0,-1,N,33.2,23,Y,20.4192,2021,Wrangler 2dr 4WD,Regular,3.6,0.0,0.0,6,440,0.0,false,4-Wheel Drive,0.0,0,Jeep,23.0,0,0,0.0,4,0.0,Wrangler,0,14.8755,2700,0,4,440.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44091,Automatic 8-spd,0.0,-4000,0,23.0,Small Sport Utility Vehicle 4WD,2021-06-24,18.3385,0.0,2021-09-02,0.0,0.0,20,0.0,0.0,0,0,584,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,15,0,0.0,-1,N,27.8986,20,Y,17.0397,2022,Wagoneer 4WD,Midgrade,5.7,0.0,0.0,8,520,0.0,false,All-Wheel Drive,0.0,0,Jeep,20.1649,0,0,0.0,3,0.0,Wagoneer,0,17.500588235294117,3650,0,3,520.0,0.0,0.0,0.0,0.0,0.0,0.0,Midgrade Gasoline,0,44337,Automatic 8-spd,0.0,-8750,0,18.7,Standard Sport Utility Vehicle 4WD,2021-08-03,15.1221,0.0,2021-09-02,0.0,0.0,17,0.0,0.0,0,0,503,0,0,0.0,,Mild Hybrid,Hybrid,48V Li-Ion,,,
0,0.0,0.0,0,0.0,CRX,19,0,0.0,-1,N,36.0,26,Y,21.3724,2022,Grand Cherokee L 2WD,Regular,3.6,0.0,0.0,6,416,0.0,false,Rear-Wheel Drive,0.0,0,Jeep,25.5432,0,0,0.0,4,0.0,Grand Cherokee,0,14.167142857142858,2550,0,4,416.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44773,Automatic 8-spd,0.0,-3250,0,23.7,Standard Sport Utility Vehicle 2WD,2021-11-02,18.8536,0.0,2021-11-02,0.0,0.0,21,0.0,0.0,0,0,537,0,0,0.0,,,,,,,
0,0.0,0.0,0,0.0,CRX,20,0,0.0,-1,N,33.8,24,Y,21.3891,2022,Wrangler 2dr 4WD,Regular,3.6,0.0,0.0,6,416,0.0,false,4-Wheel Drive,0.0,0,Jeep,24.1023,0,0,0.0,4,0.0,Wrangler,0,14.167142857142858,2550,0,4,416.0,0.0,0.0,0.0,0.0,0.0,0.0,Regular Gasoline,0,44908,Automatic 8-spd,0.0,-3250,0,24.7,Small Sport Utility Vehicle 4WD,2021-12-02,19.5853,0.0,2022-10-13,0.0,0.0,21,0.0,0.0,0,0,563,0,0,0.0,,Mild Hybrid,Hybrid,48V Li-Ion,,,
0,0.0,0.0,0,0.0,CRX,13,0,0.0,-1,N,25.2996,18,N,14.7328,2023,Grand Wagoneer 4WD,Premium,6.4,0.0,0.0,8,602,0.0,false,All-Wheel Drive,0.0,0,Jeep,18.3966,0,0,0.0,2,0.0,Grand Wagoneer,0,19.834,4500,0,2,602.0,0.0,0.0,0.0,0.0,0.0,0.0,Premium Gasoline,0,45845,Automatic 8-spd,0.0,-13000,0,15.5,Standard Sport Utility Vehicle 4WD,2022-08-30,12.6685,0.0,2023-04-27,0.0,0.0,15,0.0,0.0,0,0,503,0,0,0.0,,,,,,,
